Exporter M.49,Exporter ISO3,Exporter,Exporter region,Importer M.49,Importer ISO3,Importer,Importer region,Resource,HS 1996,Year,Value (1000USD),Weight (1000kg),Quarantine code (value),Quarantine code (weight),"Export value, where quarantined","Import value, where quarantined","Export weight, where quarantined","Import weight, where quarantined",Embodied CO2 (1000kg),Embodied land (ha),Embodied blue water (m³)
100,BGR,Bulgaria,Europe,381,ITA,Italy,Europe,Coffee husks & skins,90190,2001,1.074,0.007,,,,,,,0.00385,,
100,BGR,Bulgaria,Europe,381,ITA,Italy,Europe,"Coffee, roasted, decaffeinated",90122,2001,0.089,0.002,,,,,,,0.0011,,
100,BGR,Bulgaria,Europe,381,ITA,Italy,Europe,"Coffee, roasted, not decaffeinated",90121,2001,0.376,0.008,,,,,,,0.0044,,
100,BGR,Bulgaria,Europe,422,LBN,Lebanon,Northern Africa and Western Asia,Coffee husks & skins,90190,2001,0.081,0.001,,,,,,,0.00055,,
100,BGR,Bulgaria,Europe,422,LBN,Lebanon,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2001,0.465,0.008,,,,,,,0.0044,,
100,BGR,Bulgaria,Europe,428,LVA,Latvia,Europe,Coffee husks & skins,90190,2001,,,,,8.413,,0.001,,,,
100,BGR,Bulgaria,Europe,430,LBR,Liberia,Sub-Saharan Africa,Coffee husks & skins,90190,2001,,,,,0.009,,,,,,
100,BGR,Bulgaria,Europe,430,LBR,Liberia,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2001,,,,,0.412,,0.003,,,,
100,BGR,Bulgaria,Europe,440,LTU,Lithuania,Europe,"Coffee, roasted, not decaffeinated",90121,2001,,,,,0.197,,0.001,,,,
100,BGR,Bulgaria,Europe,470,MLT,Malta,Europe,Coffee husks & skins,90190,2001,2.041,0.011,,,,,,,0.00605,,
100,BGR,Bulgaria,Europe,470,MLT,Malta,Europe,"Coffee, not roasted, not decaffeinated",90111,2001,,,,,0.116,,0.003,,,,
100,BGR,Bulgaria,Europe,470,MLT,Malta,Europe,"Coffee, roasted, decaffeinated",90122,2001,0.358,0.008,,,,,,,0.0044,,
100,BGR,Bulgaria,Europe,470,MLT,Malta,Europe,"Coffee, roasted, not decaffeinated",90121,2001,2.103,0.034,,,,,,,0.018700002,,
100,BGR,Bulgaria,Europe,498,MDA,Moldova,Europe,"Coffee, roasted, not decaffeinated",90121,2001,4.3035727,2.3297024,,,,,,,1.2813363,2.7206295,7.296774
100,BGR,Bulgaria,Europe,528,NLD,Netherlands,Europe,"Coffee, roasted, not decaffeinated",90121,2001,2.282,0.047,,,,,,,0.02585,,
100,BGR,Bulgaria,Europe,591,PAN,Panama,Latin America and the Caribbean,Coffee husks & skins,90190,2001,,,,,0.376,,0.001,,,,
100,BGR,Bulgaria,Europe,591,PAN,Panama,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2001,,,,,0.394,,0.005,,,,
100,BGR,Bulgaria,Europe,616,POL,Poland,Europe,"Coffee, roasted, not decaffeinated",90121,2001,0.197,0.003,,,,,,,0.00165,,
100,BGR,Bulgaria,Europe,620,PRT,Portugal,Europe,Coffee husks & skins,90190,2001,,,,,0.009,,,,,,
100,BGR,Bulgaria,Europe,620,PRT,Portugal,Europe,"Coffee, not roasted, decaffeinated",90112,2001,,,,,0.009,,,,,,
100,BGR,Bulgaria,Europe,642,ROU,Romania,Europe,"Coffee, roasted, not decaffeinated",90121,2001,0.788,0.016,,,,,,,0.008800001,,
100,BGR,Bulgaria,Europe,643,RUS,Russian Federation,Europe,Coffee husks & skins,90190,2001,0.134,0.001,,,,,,,0.00055,,
100,BGR,Bulgaria,Europe,643,RUS,Russian Federation,Europe,"Coffee, roasted, decaffeinated",90122,2001,,,,,0.107,,0.001,,,,
100,BGR,Bulgaria,Europe,643,RUS,Russian Federation,Europe,"Coffee, roasted, not decaffeinated",90121,2001,,,,,0.671,,0.003,,,,
100,BGR,Bulgaria,Europe,670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee husks & skins,90190,2001,0.421,0.002,,,,,,,0.0011,,
100,BGR,Bulgaria,Europe,670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,"Coffee, not roasted, not decaffeinated",90111,2001,,,,,0.081,,0.001,,,,
100,BGR,Bulgaria,Europe,670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,"Coffee, roasted, decaffeinated",90122,2001,0.081,0.001,,,,,,,0.00055,,
100,BGR,Bulgaria,Europe,670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2001,2.488,0.049,,,,,,,0.02695,,
100,BGR,Bulgaria,Europe,678,STP,Sao Tome and Principe,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2001,0.098,0.002,,,,,,,0.0011,,
100,BGR,Bulgaria,Europe,690,SYC,Seychelles,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2001,,,,,0.412,,0.004,,,,
100,BGR,Bulgaria,Europe,702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),"Coffee, roasted, not decaffeinated",90121,2001,0.233,0.004,,,,,,,0.0022,,
100,BGR,Bulgaria,Europe,704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),"Coffee, roasted, not decaffeinated",90121,2001,0.036,0.001,,,,,,,0.00055,,
100,BGR,Bulgaria,Europe,752,SWE,Sweden,Europe,"Coffee, roasted, decaffeinated",90122,2001,,,,,0.036,,,,,,
100,BGR,Bulgaria,Europe,757,CHE,Switzerland,Europe,"Coffee, not roasted, not decaffeinated",90111,2001,,,,,0.003,,,,,,
100,BGR,Bulgaria,Europe,760,SYR,Syria,Northern Africa and Western Asia,Coffee husks & skins,90190,2001,,,,,0.009,,,,,,
100,BGR,Bulgaria,Europe,760,SYR,Syria,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2001,0.036,0.001,,,,,,,0.00055,,
100,BGR,Bulgaria,Europe,776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee husks & skins,90190,2001,,,,,0.277,,0.001,,,,
100,BGR,Bulgaria,Europe,792,TUR,Turkey,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2001,,,,,0.005,,,,,,
100,BGR,Bulgaria,Europe,804,UKR,Ukraine,Europe,Coffee husks & skins,90190,2001,,,,,8.278,,0.005,,,,
100,BGR,Bulgaria,Europe,804,UKR,Ukraine,Europe,"Coffee, roasted, not decaffeinated",90121,2001,1.468,0.024,,,,,,,0.013200001,,
100,BGR,Bulgaria,Europe,826,GBR,United Kingdom,Europe,"Coffee, roasted, decaffeinated",90122,2001,,,,,0.528,,0.001,,,,
100,BGR,Bulgaria,Europe,826,GBR,United Kingdom,Europe,"Coffee, roasted, not decaffeinated",90121,2001,0.26,0.004,,,,,,,0.0022,,
100,BGR,Bulgaria,Europe,842,USA,United States,Northern America,Coffee husks & skins,90190,2001,,,,,0.197,,,,,,
100,BGR,Bulgaria,Europe,842,USA,United States,Northern America,"Coffee, roasted, not decaffeinated",90121,2001,0.054,0.001,,,,,,,0.00055,,
100,BGR,Bulgaria,Europe,891,SCG,Serbia and Montenegro,,Coffee husks & skins,90190,2001,,,,,0.779,,0.003,,,,
100,BGR,Bulgaria,Europe,891,SCG,Serbia and Montenegro,,"Coffee, not roasted, not decaffeinated",90111,2001,122.402,87.506,,,,,,,86.43553,97.640884,274.06885
100,BGR,Bulgaria,Europe,891,SCG,Serbia and Montenegro,,"Coffee, roasted, not decaffeinated",90121,2001,,,,,0.483,,0.003,,,,
100,BGR,Bulgaria,Europe,899,,"Areas, nes",,Coffee husks & skins,90190,2001,13.648,0.199,,,,,,,0.109450005,,
100,BGR,Bulgaria,Europe,899,,"Areas, nes",,"Coffee, not roasted, decaffeinated",90112,2001,0.394,0.01,,,,,,,0.00987767,,
100,BGR,Bulgaria,Europe,899,,"Areas, nes",,"Coffee, not roasted, not decaffeinated",90111,2001,,,,,3.106,,0.082,,,,
100,BGR,Bulgaria,Europe,899,,"Areas, nes",,"Coffee, roasted, decaffeinated",90122,2001,,,,,27.35,,0.113,,,,
100,BGR,Bulgaria,Europe,899,,"Areas, nes",,"Coffee, roasted, not decaffeinated",90121,2001,15.859,0.361,,,,,,,0.19855,,
100,BGR,Bulgaria,Europe,28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee husks & skins,90190,2002,0.181,0.011,,,,,,,0.00605,,
100,BGR,Bulgaria,Europe,28,ATG,Antigua and Barbuda,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2002,0.732,0.093,,,,,,,0.05115,,
100,BGR,Bulgaria,Europe,44,BHS,Bahamas,Latin America and the Caribbean,Coffee husks & skins,90190,2002,0.142,0.002,,,,,,,0.0011,,
100,BGR,Bulgaria,Europe,44,BHS,Bahamas,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2002,0.26,0.036,,,,,,,0.0198,0.037,0.11299999
100,BGR,Bulgaria,Europe,116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee husks & skins,90190,2002,1.362,0.092,,,,,,,0.0506,,
100,BGR,Bulgaria,Europe,116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),"Coffee, roasted, not decaffeinated",90121,2002,0.326,0.057,,,,,,,0.03135,0.037,0.011
100,BGR,Bulgaria,Europe,124,CAN,Canada,Northern America,"Coffee, not roasted, not decaffeinated",90111,2002,0.808,0.225,,,,,,,0.22224757,0.29799998,0.705
100,BGR,Bulgaria,Europe,136,CYM,Cayman Islands,Latin America and the Caribbean,"Coffee, roasted, decaffeinated",90122,2002,0.252,0.026,,,,,,,0.014300001,,
100,BGR,Bulgaria,Europe,174,COM,Comoros,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,0.128,0.005,,,,,,,0.00275,,
100,BGR,Bulgaria,Europe,196,CYP,Cyprus,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,1.166,0.051,,,,,,,0.02805,,
100,BGR,Bulgaria,Europe,196,CYP,Cyprus,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2002,0.055,0.011,,,,,,,0.010865437,,
100,BGR,Bulgaria,Europe,196,CYP,Cyprus,Northern Africa and Western Asia,"Coffee, roasted, decaffeinated",90122,2002,0.169,0.007,,,,,,,0.00385,,
100,BGR,Bulgaria,Europe,196,CYP,Cyprus,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,1.922,0.166,,,,,,,0.091299996,0.114999995,0.012999999
100,BGR,Bulgaria,Europe,268,GEO,Georgia,Northern Africa and Western Asia,"Coffee, not roasted, not decaffeinated",90111,2002,67.04,104.4,,,,,,,103.12287,124.006996,326.981
100,BGR,Bulgaria,Europe,268,GEO,Georgia,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,39.398235,72.3795,,,,,,,39.808727,102.43491,226.69266
100,BGR,Bulgaria,Europe,276,DEU,Germany,Europe,"Coffee, not roasted, not decaffeinated",90111,2002,0.058,0.006,,,,,,,0.005926602,,
100,BGR,Bulgaria,Europe,276,DEU,Germany,Europe,"Coffee, roasted, decaffeinated",90122,2002,0.591,0.019,,,,,,,0.01045,,
100,BGR,Bulgaria,Europe,276,DEU,Germany,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.449,0.066,,,,,,,0.0363,0.004,
100,BGR,Bulgaria,Europe,292,GIB,Gibraltar,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.163,0.019,,,,,,,0.01045,,
100,BGR,Bulgaria,Europe,300,GRC,Greece,Europe,"Coffee, not roasted, not decaffeinated",90111,2002,19.345,19.2,,,,,,,18.965126,14.026001,60.134003
100,BGR,Bulgaria,Europe,300,GRC,Greece,Europe,"Coffee, roasted, not decaffeinated",90121,2002,1.462393,0.28134096,,,,,,,0.15473753,0.24621172,0.8811788
100,BGR,Bulgaria,Europe,372,IRL,Ireland,Europe,"Coffee, roasted, not decaffeinated",90121,2002,2.111,1,,,,,,,0.55,0.051,0.076
100,BGR,Bulgaria,Europe,381,ITA,Italy,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.183,0.009,,,,,,,0.00495,,
100,BGR,Bulgaria,Europe,400,JOR,Jordan,Northern Africa and Western Asia,Coffee husks & skins,90190,2002,0.073,0.006,,,,,,,0.0033,,
100,BGR,Bulgaria,Europe,400,JOR,Jordan,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,10.702,5.006,,,,,,,2.7533002,4.254,1.3720001
100,BGR,Bulgaria,Europe,422,LBN,Lebanon,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,0.094,0.019,,,,,,,0.01045,0.014,0.001
100,BGR,Bulgaria,Europe,430,LBR,Liberia,Sub-Saharan Africa,"Coffee, roasted, decaffeinated",90122,2002,0.155,0.019,,,,,,,0.01045,,
100,BGR,Bulgaria,Europe,430,LBR,Liberia,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,0.327,0.016,,,,,,,0.008800001,,
100,BGR,Bulgaria,Europe,434,LBY,Libya,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,0.111,0.016,,,,,,,0.008800001,0.013,0.004
100,BGR,Bulgaria,Europe,440,LTU,Lithuania,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.071,0.01,,,,,,,0.0055,0.012,0.030999998
100,BGR,Bulgaria,Europe,442,LUX,Luxembourg,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.3,0.032,,,,,,,0.017600002,0.038000003,0.1
100,BGR,Bulgaria,Europe,470,MLT,Malta,Europe,Coffee husks & skins,90190,2002,1.229,0.062,,,,,,,0.0341,,
100,BGR,Bulgaria,Europe,470,MLT,Malta,Europe,"Coffee, roasted, not decaffeinated",90121,2002,2.001,0.268,,,,,,,0.1474,0.363,0.07300001
100,BGR,Bulgaria,Europe,498,MDA,Moldova,Europe,"Coffee, roasted, not decaffeinated",90121,2002,4.1035805,2.6525507,,,,,,,1.458903,4.8818097,8.304676
100,BGR,Bulgaria,Europe,579,NOR,Norway,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.15,0.006,,,,,,,0.0033,,
100,BGR,Bulgaria,Europe,584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee husks & skins,90190,2002,0.255,0.012,,,,,,,0.0066,,
100,BGR,Bulgaria,Europe,584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),"Coffee, roasted, not decaffeinated",90121,2002,0.681,0.049,,,,,,,0.02695,,
100,BGR,Bulgaria,Europe,591,PAN,Panama,Latin America and the Caribbean,Coffee husks & skins,90190,2002,0.541,0.015,,,,,,,0.00825,,
100,BGR,Bulgaria,Europe,591,PAN,Panama,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2002,0.367,0.04,,,,,,,0.022,0.004,0.008
100,BGR,Bulgaria,Europe,643,RUS,Russian Federation,Europe,Coffee husks & skins,90190,2002,0.389,0.018,,,,,,,0.0099,,
100,BGR,Bulgaria,Europe,643,RUS,Russian Federation,Europe,"Coffee, roasted, not decaffeinated",90121,2002,1.456,0.174,,,,,,,0.095699996,0.24899998,0.54499996
100,BGR,Bulgaria,Europe,670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee husks & skins,90190,2002,0.654,0.031,,,,,,,0.01705,,
100,BGR,Bulgaria,Europe,670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,"Coffee, roasted, not decaffeinated",90121,2002,2.32,0.464,,,,,,,0.2552,0.238,0.092
100,BGR,Bulgaria,Europe,678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee husks & skins,90190,2002,0.149,0.008,,,,,,,0.0044,,
100,BGR,Bulgaria,Europe,678,STP,Sao Tome and Principe,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,0.865,0.054,,,,,,,0.029700002,,
100,BGR,Bulgaria,Europe,690,SYC,Seychelles,Sub-Saharan Africa,"Coffee, roasted, not decaffeinated",90121,2002,0.063,0.007,,,,,,,0.00385,0.003,0.002
100,BGR,Bulgaria,Europe,702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),"Coffee, roasted, not decaffeinated",90121,2002,0.088,0.004,,,,,,,0.0022,,
100,BGR,Bulgaria,Europe,710,ZAF,South Africa,Sub-Saharan Africa,"Coffee, not roasted, not decaffeinated",90111,2002,0.05,0.008,,,,,,,0.007902136,,
100,BGR,Bulgaria,Europe,757,CHE,Switzerland,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.05,0.008,,,,,,,0.0044,0.004,0.024
100,BGR,Bulgaria,Europe,776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee husks & skins,90190,2002,0.575,0.021,,,,,,,0.01155,,
100,BGR,Bulgaria,Europe,776,TON,Tonga,Oceania (excl. Australia and New Zealand),"Coffee, roasted, not decaffeinated",90121,2002,0.374,0.02,,,,,,,0.011,,
100,BGR,Bulgaria,Europe,792,TUR,Turkey,Northern Africa and Western Asia,"Coffee, roasted, not decaffeinated",90121,2002,0.095,0.009,,,,,,,0.00495,0.007,0.027999999
100,BGR,Bulgaria,Europe,804,UKR,Ukraine,Europe,Coffee husks & skins,90190,2002,0.688,0.031,,,,,,,0.01705,,
100,BGR,Bulgaria,Europe,804,UKR,Ukraine,Europe,"Coffee, roasted, not decaffeinated",90121,2002,1.194,0.258,,,,,,,0.1419,0.671,0.80799997
100,BGR,Bulgaria,Europe,807,MKD,North Macedonia,Europe,"Coffee, roasted, not decaffeinated",90121,2002,2.235,0.504,,,,,,,0.2772,0.628,1.5780001
100,BGR,Bulgaria,Europe,826,GBR,United Kingdom,Europe,"Coffee, roasted, not decaffeinated",90121,2002,0.168,0.024,,,,,,,0.013200001,0.031,0.075
100,BGR,Bulgaria,Europe,838,,Free Zones,,Coffee husks & skins,90190,2002,5.805,0.9,,,,,,,0.495,,
100,BGR,Bulgaria,Europe,838,,Free Zones,,"Coffee, not roasted, not decaffeinated",90111,2002,1.072,0.277,,,,,,,0.27361146,,
100,BGR,Bulgaria,Europe,838,,Free Zones,,"Coffee, roasted, decaffeinated",90122,2002,3.84,0.887,,,,,,,0.48785,,
100,BGR,Bulgaria,Europe,838,,Free Zones,,"Coffee, roasted, not decaffeinated",90121,2002,59.358,11.838,,,,,,,6.5109005,,
100,BGR,Bulgaria,Europe,842,USA,United States,Northern America,Coffee husks & skins,90190,2002,0.05,0.007,,,,,,,0.00385,,
100,BGR,Bulgaria,Europe,842,USA,United States,Northern America,"Coffee, not roasted, not decaffeinated",90111,2002,3.91,3.054,,,,,,,3.0166402,3.5029378,9.565127
100,BGR,Bulgaria,Europe,842,USA,United States,Northern America,"Coffee, roasted, not decaffeinated",90121,2002,0.985,0.128,,,,,,,0.07040001,0.17500001,0.40100002
100,BGR,Bulgaria,Europe,891,SCG,Serbia and Montenegro,,Coffee husks & skins,90190,2002,106.322,6.723,,,,,,,3.6976502,,
100,BGR,Bulgaria,Europe,891,SCG,Serbia and Montenegro,,"Coffee, not roasted, not decaffeinated",90111,2002,26.865,32.04,,,,,,,31.648054,24.92978,100.34914
100,BGR,Bulgaria,Europe,891,SCG,Serbia and Montenegro,,"Coffee, roasted, decaffeinated",90122,2002,0.076,0.004,,,,,,,0.0022,0.002,0.013
100,BGR,Bulgaria,Europe,891,SCG,Serbia and Montenegro,,"Coffee, roasted, not decaffeinated",90121,2002,30.215,3.93,,,,,,,2.1615,3.6430001,12.309
100,BGR,Bulgaria,Europe,899,,"Areas, nes",,"Coffee, roasted, decaffeinated",90122,2002,7.201,0.284,,,,,,,0.1562,,
100,BGR,Bulgaria,Europe,899,,"Areas, nes",,"Coffee, roasted, not decaffeinated",90121,2002,0.23,0.012,,,,,,,0.0066,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),124,CAN,Canada,Northern America,"Coffee, not roasted, not decaffeinated",90111,2000,7.097,2.077,,,,,,,2.0515919,5.2119994,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),203,CZE,Czech Republic,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,98.309,61.86,,,,,,,61.103268,152.105,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),276,DEU,Germany,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,57,54.2,,,,,,,53.536972,141.972,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),308,GRD,Grenada,Latin America and the Caribbean,"Coffee, not roasted, decaffeinated",90112,2000,0.008,0.003,,,,,,,0.002963301,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),381,ITA,Italy,Europe,"Coffee, not roasted, not decaffeinated",90111,2000,29.767399,14.163,,,,,,,13.989744,38.835003,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),"Coffee, not roasted, not decaffeinated",90111,2000,5.62,2,,,,,,,1.975534,4.65,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee husks & skins,90190,2000,,,,,,8.785,,10,,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),490,,"Other Asia, nes",,"Coffee, not roasted, not decaffeinated",90111,2000,1.541,1.54,,,,,,,1.5211611,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),"Coffee, not roasted, not decaffeinated",90111,2000,65.63,89.76,,,,,,,88.661964,228.117,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),842,USA,United States,Northern America,"Coffee, not roasted, decaffeinated",90112,2000,15.991,6.904,,,,,,,6.819543,17.625668,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),124,CAN,Canada,Northern America,"Coffee, not roasted, not decaffeinated",90111,2001,27.175,16.465,,,,,,,16.263584,38.739353,1.218074
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),251,FRA,France,Europe,"Coffee, not roasted, not decaffeinated",90111,2001,14.331,3.2,,,,,,,3.1608543,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),276,DEU,Germany,Europe,"Coffee, not roasted, not decaffeinated",90111,2001,65,114.7,,,,,,,113.29687,280.982,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),"Coffee, not roasted, not decaffeinated",90111,2001,14.741,16.52,,,,,,,16.317911,37.762,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),490,,"Other Asia, nes",,"Coffee, not roasted, not decaffeinated",90111,2001,28.572,56.48,,,,,,,55.789078,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),528,NLD,Netherlands,Europe,"Coffee, not roasted, not decaffeinated",90111,2001,2.687,0.598,,,,,,,0.59068465,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),"Coffee, not roasted, not decaffeinated",90111,2001,23.961,41.098,,,,,,,40.595245,98.381996,3.041
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),251,FRA,France,Europe,"Coffee, not roasted, not decaffeinated",90111,2002,16.042,9.2,,,,,,,9.087456,19.217999,0.681
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),276,DEU,Germany,Europe,"Coffee, not roasted, not decaffeinated",90111,2002,7,11.4,,,,,,,11.260543,25.434,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),490,,"Other Asia, nes",,"Coffee, not roasted, decaffeinated",90112,2002,7.351,8,,,,,,,7.902136,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),490,,"Other Asia, nes",,"Coffee, not roasted, not decaffeinated",90111,2002,12.603,18.15,,,,,,,17.92797,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),490,,"Other Asia, nes",,"Coffee, roasted, not decaffeinated",90121,2002,,,,,,0.058,,0.03,,,
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),"Coffee, not roasted, not decaffeinated",90111,2002,78.854,139.32,,,,,,,137.6157,311.81003,10.31
